"timestamp","blockNumber","totalSupply","totalValue","ethPrice"
1720951127,20303998,"1.400706658682909e+22","1.642480641578813e+22","3215.66677232"
1720951163,20304001,"1.400706658682909e+22","1.642480641578813e+22","3215.66677232"
1720951307,20304013,"1.400706658682909e+22","1.642480641578813e+22","3215.66677232"
1720951643,20304041,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720951655,20304042,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720951703,20304046,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720952495,20304112,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720952951,20304150,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720952963,20304151,"1.4007185978758133e+22","1.6424946415788131e+22","3215.66677232"
1720953959,20304234,"1.4009185978757935e+22","1.6427291632941534e+22","3215.66677232"
1720954535,20304282,"1.4009185978757935e+22","1.6427291632941534e+22","3200.92982068"
1720954667,20304293,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720954859,20304309,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720954883,20304311,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955015,20304322,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955195,20304337,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955267,20304343,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955519,20304364,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955735,20304382,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955795,20304387,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720955999,20304404,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956023,20304406,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956215,20304422,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956239,20304424,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956299,20304428,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956323,20304430,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956551,20304449,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720956935,20304481,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720957031,20304489,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720957079,20304493,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720957391,20304519,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720957427,20304522,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720957619,20304538,"1.4009303665087993e+22","1.6427429632941534e+22","3200.92982068"
1720958303,20304595,"1.4009303665087993e+22","1.6427429632941534e+22","3202.6744"
1720958663,20304624,"1.4009303665087993e+22","1.6427429632941534e+22","3202.6744"
1720958723,20304629,"1.4009303665087993e+22","1.6427429632941534e+22","3202.6744"
1720958963,20304648,"1.4009303665087993e+22","1.6427429632941534e+22","3202.6744"
1720959455,20304689,"1.4009303665087993e+22","1.6427429632941534e+22","3202.6744"
1720960427,20304770,"1.4010145295422823e+22","1.6429726551932106e+22","3202.6744"
1720960487,20304775,"1.4010145295422823e+22","1.6429726551932106e+22","3202.6744"
1720961423,20304852,"1.4010145295422823e+22","1.6429726551932106e+22","3202.6744"
1720961687,20304874,"1.4010145295422823e+22","1.6429726551932106e+22","3202.6744"
1720962143,20304912,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720962203,20304917,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720962527,20304944,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720963019,20304985,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720963343,20305012,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720963511,20305026,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720963571,20305031,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720963703,20305042,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720964303,20305091,"1.4010156745901346e+22","1.6429739979932105e+22","3192.41577338"
1720964327,20305093,"1.4010168444899937e+22","1.6429753699372106e+22","3192.41577338"
1720964411,20305100,"1.4010168444899937e+22","1.6429753699372106e+22","3192.41577338"
1720964447,20305103,"1.4010168444899937e+22","1.6429753699372106e+22","3192.41577338"
1720964843,20305136,"1.4010168444899937e+22","1.6429753699372106e+22","3192.41577338"
1720965191,20305165,"1.4010168444899937e+22","1.6429753699372106e+22","3192.41577338"
1720965275,20305172,"1.4010252865318003e+22","1.6429852699372105e+22","3192.41577338"
1720966031,20305234,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966199,20305248,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966283,20305255,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966343,20305260,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966643,20305285,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966679,20305288,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966859,20305303,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966907,20305307,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720966955,20305311,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720967255,20305336,"1.4011958328309263e+22","1.6431852699372105e+22","3186.9427"
1720967999,20305397,"1.4012811059804894e+22","1.6432852699372107e+22","3186.9427"
1720969199,20305497,"1.4012811059804894e+22","1.6432852699372107e+22","3195.18"
1720969295,20305505,"1.4012947496844195e+22","1.6433012699372106e+22","3195.18"
1720970471,20305603,"1.4013459135741573e+22","1.6433612699372106e+22","3195.18"
1720970639,20305617,"1.4013459135741573e+22","1.6433612699372106e+22","3195.18"
1720970867,20305636,"1.4013459135741573e+22","1.6433612699372106e+22","3195.18"
1720973747,20305876,"1.4013459135741573e+22","1.6433612699372106e+22","3190.5231"
1720976651,20306118,"1.4013459135741573e+22","1.6433612699372106e+22","3196.83"
1720977191,20306162,"1.4013459135741573e+22","1.6433612699372106e+22","3196.83"
1720978835,20306298,"1.4013459135741573e+22","1.6433612699372106e+22","3196.83"
1720980815,20306461,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720980875,20306466,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720980947,20306472,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720981139,20306488,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720981271,20306499,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720981475,20306516,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720981595,20306526,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720981883,20306550,"1.4013459135741573e+22","1.6433612699372106e+22","3192.30881759"
1720983863,20306712,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720984283,20306747,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720984955,20306803,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720985063,20306812,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720985687,20306864,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720985879,20306880,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720986383,20306922,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720986527,20306934,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720986539,20306935,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720986623,20306942,"1.4013459135741573e+22","1.6433612699372106e+22","3187.26653317"
1720987307,20306998,"1.4013459135741573e+22","1.6433612699372106e+22","3192.17103771"
1720987763,20307036,"1.401371431564164e+22","1.6433911949372105e+22","3192.17103771"
1720989011,20307140,"1.401371431564164e+22","1.6433911949372105e+22","3192.17103771"
1720989227,20307158,"1.401371431564164e+22","1.6433911949372105e+22","3192.17103771"
1720989851,20307210,"1.401371431564164e+22","1.6433911949372105e+22","3192.17103771"
1720989899,20307214,"1.4014055408239892e+22","1.6434311949372107e+22","3192.17103771"
1720989947,20307218,"1.4014055408239892e+22","1.6434311949372107e+22","3192.17103771"
1720992275,20307410,"1.4014055408239892e+22","1.6434311949372107e+22","3223.14"
1720992491,20307428,"1.4014055408239892e+22","1.6434311949372107e+22","3239.30241"
1720992635,20307440,"1.4014080137453267e+22","1.6434340949372105e+22","3239.30241"
1720992695,20307445,"1.4014080137453267e+22","1.6434340949372105e+22","3239.30241"
1720993115,20307480,"1.4014080137453267e+22","1.6434340949372105e+22","3239.30241"
1720994507,20307596,"1.4014080137453267e+22","1.6434340949372105e+22","3247.6607"
1720995479,20307676,"1.4014080137453267e+22","1.6434340949372105e+22","3247.65906127"
1720995635,20307689,"1.4014080137453267e+22","1.6434340949372105e+22","3247.65906127"
1720997135,20307814,"1.4014080137453267e+22","1.6434340949372105e+22","3247.65906127"
1720999439,20308006,"1.4014080137453267e+22","1.6434340949372105e+22","3248.89317401"
1720999727,20308030,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1720999943,20308048,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1721000447,20308090,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1721000843,20308123,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1721000903,20308128,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1721001203,20308153,"1.4014080137453267e+22","1.6434340949372105e+22","3266.05687"
1721001383,20308168,"1.4014080137453267e+22","1.6434340949372105e+22","3254.09328"
1721001779,20308201,"1.4014080137453267e+22","1.6434340949372105e+22","3254.09328"
1721002175,20308234,"1.4014080137453267e+22","1.6434340949372105e+22","3236.68162259"
1721002571,20308266,"1.4014080137453267e+22","1.6434340949372105e+22","3236.68162259"
1721002679,20308275,"1.4014097277356329e+22","1.6434361049372105e+22","3236.68162259"
1721002919,20308295,"1.4014097277356329e+22","1.6434361049372105e+22","3236.68162259"
1721003267,20308324,"1.4014097277356329e+22","1.6434361049372105e+22","3236.68162259"
1721003495,20308343,"1.4014097277356329e+22","1.6434361049372105e+22","3256.05771114"
1721003963,20308382,"1.4014097277356329e+22","1.6434361049372105e+22","3256.05771114"
1721004155,20308398,"1.4014097277356329e+22","1.6434361049372105e+22","3256.05771114"
1721004179,20308400,"1.4014097277356329e+22","1.6434361049372105e+22","3256.05771114"
1721004371,20308416,"1.4014097277356329e+22","1.6434361049372105e+22","3256.05771114"
1721004767,20308449,"1.4014097277356329e+22","1.6434361049372105e+22","3272.76123"
1721004791,20308451,"1.4014097277356329e+22","1.6434361049372105e+22","3272.76123"
1721005079,20308475,"1.4014097277356329e+22","1.6434361049372105e+22","3285.45"
1721005607,20308519,"1.4014097277356329e+22","1.6434361049372105e+22","3285.45"
1721006219,20308569,"1.4014097277356329e+22","1.6434361049372105e+22","3285.45"
1721006255,20308572,"1.4014097277356329e+22","1.6434361049372105e+22","3285.45"
1721006423,20308586,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721006519,20308594,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721006531,20308595,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721006591,20308600,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721006723,20308611,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721006771,20308615,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007071,20308640,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007107,20308643,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007335,20308662,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007347,20308663,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007527,20308678,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007587,20308683,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721007995,20308717,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721008127,20308728,"1.4014099835550815e+22","1.6434364049372106e+22","3285.45"
1721008643,20308771,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721009087,20308808,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721009243,20308820,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721009567,20308847,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721009843,20308870,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721010383,20308915,"1.4014099835550815e+22","1.6434364049372106e+22","3277.20999151"
1721010791,20308949,"1.4014099835550815e+22","1.6434364049372106e+22","3314.78"
1721010839,20308953,"1.4014099835550815e+22","1.6434364049372106e+22","3314.78"
1721011247,20308987,"1.4014099835550815e+22","1.6434364049372106e+22","3331.42184872"
1721011763,20309030,"1.4014099835550815e+22","1.6434364049372106e+22","3331.42184872"
1721011967,20309047,"1.4014099835550815e+22","1.6434364049372106e+22","3331.42184872"
1721012027,20309052,"1.4014099835550815e+22","1.6434364049372106e+22","3331.42184872"
1721012303,20309075,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721012795,20309116,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721013131,20309144,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721013623,20309185,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721013743,20309195,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721013863,20309205,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721014067,20309222,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721014583,20309265,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721014967,20309297,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721015123,20309310,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721015363,20309330,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721015423,20309335,"1.4014099835550815e+22","1.6434364049372106e+22","3333.2129"
1721015435,20309336,"1.4014110149534382e+22","1.6434376144602106e+22","3333.2129"
1721015615,20309351,"1.4014110149534382e+22","1.6434376144602106e+22","3333.2129"
1721015975,20309381,"1.4014110149534382e+22","1.6434376144602106e+22","3329.54483537"
1721016179,20309398,"1.4014110149534382e+22","1.6434376144602106e+22","3329.54483537"
1721016263,20309405,"1.4014123728710415e+22","1.6434392068930107e+22","3329.54483537"
1721016395,20309416,"1.4014123728710415e+22","1.6434392068930107e+22","3329.54483537"
1721016695,20309441,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721016935,20309461,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721016947,20309462,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721016959,20309463,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721017067,20309472,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721017127,20309477,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721017487,20309507,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721017643,20309520,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018027,20309552,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018339,20309578,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018495,20309591,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018627,20309602,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018663,20309605,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018807,20309617,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721018927,20309627,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721019143,20309645,"1.4014134769766965e+22","1.6434405016800105e+22","3329.54483537"
1721019503,20309674,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721019935,20309710,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721020415,20309750,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721020547,20309761,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721020655,20309769,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721020907,20309790,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721021255,20309818,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721021303,20309822,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721021843,20309867,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721021855,20309868,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721022191,20309896,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721022695,20309938,"1.4014134769766965e+22","1.6434405016800105e+22","3334.71339843"
1721022959,20309960,"1.4014134769766965e+22","1.6434405016800105e+22","3336.4486"
1721023151,20309976,"1.4014134769766965e+22","1.6434405016800105e+22","3336.4486"
1721023211,20309981,"1.4014134769766965e+22","1.6434405016800105e+22","3336.4486"
1721023475,20310003,"1.4014134769766965e+22","1.6434405016800105e+22","3336.4486"
1721023499,20310005,"1.401413570777161e+22","1.6434406116800105e+22","3336.4486"
1721023559,20310010,"1.4014136731049405e+22","1.6434407316800106e+22","3336.4486"
1721023607,20310014,"1.4014137626417475e+22","1.6434408366800105e+22","3336.4486"
1721023655,20310018,"1.4014137626417475e+22","1.6434408366800105e+22","3336.4486"
1721023715,20310023,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721023751,20310026,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721023931,20310041,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721024063,20310052,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721024411,20310081,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721024507,20310089,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721024519,20310090,"1.4014138734968419e+22","1.6434409666800106e+22","3336.4486"
1721024603,20310097,"1.4014196720710122e+22","1.6434477666800106e+22","3336.4486"
1721024807,20310114,"1.4014196720710122e+22","1.6434477666800106e+22","3336.4486"
1721025107,20310139,"1.4014196720710122e+22","1.6434477666800106e+22","3336.4486"
1721025131,20310141,"1.4014196720710122e+22","1.6434477666800106e+22","3336.4486"
1721025575,20310178,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721025623,20310182,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721025683,20310187,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721025959,20310210,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721026043,20310217,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721026367,20310244,"1.4014196720710122e+22","1.6434477666800106e+22","3355.21741202"
1721026643,20310267,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721026799,20310280,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721026955,20310293,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721027459,20310333,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721027507,20310337,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721027627,20310347,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721027735,20310356,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028047,20310382,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028179,20310393,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028431,20310414,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028455,20310416,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028563,20310425,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028599,20310428,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028767,20310442,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028839,20310448,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028851,20310449,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028923,20310455,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721028947,20310457,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721029043,20310465,"1.4014196720710122e+22","1.6434477666800106e+22","3357.0950186"
1721029079,20310468,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029403,20310495,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029487,20310502,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029811,20310529,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029919,20310538,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029943,20310540,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721029967,20310542,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721030111,20310554,"1.4014601814228716e+22","1.6434952720812618e+22","3357.0950186"
1721030303,20310570,"1.4014601814228716e+22","1.6434952720812618e+22","3357.44163928"
1721030459,20310583,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721030483,20310585,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721030591,20310594,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721030891,20310619,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721030999,20310628,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721031011,20310629,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721031047,20310632,"1.4014601814228716e+22","1.6434952720812618e+22","3357.84"
1721031227,20310647,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031383,20310660,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031491,20310669,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031707,20310686,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031875,20310700,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031899,20310702,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721031959,20310707,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032043,20310714,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032055,20310715,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032139,20310722,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032163,20310724,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032223,20310729,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032451,20310748,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032499,20310752,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032595,20310760,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032667,20310766,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032811,20310778,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032823,20310779,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721032883,20310784,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033027,20310796,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033099,20310802,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033147,20310806,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033207,20310811,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033471,20310833,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033579,20310842,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033663,20310849,"1.3992119640611095e+22","1.6408587829011584e+22","3357.84"
1721033819,20310862,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721033879,20310867,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721033951,20310873,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034083,20310884,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034227,20310896,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034527,20310921,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034587,20310926,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034743,20310939,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721034971,20310958,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035175,20310974,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035307,20310985,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035343,20310988,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035559,20311006,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035595,20311009,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035751,20311022,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035871,20311032,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721035919,20311036,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036075,20311049,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036147,20311055,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036363,20311072,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036447,20311079,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036531,20311086,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036591,20311090,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036795,20311107,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036927,20311118,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036939,20311119,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721036999,20311124,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721037047,20311128,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721037143,20311136,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721037155,20311137,"1.3992119640611095e+22","1.6408587829011584e+22","3353.1152793"
1721037491,20311165,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721037791,20311190,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721038019,20311209,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721038475,20311247,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721038619,20311259,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721038943,20311286,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039387,20311321,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039447,20311326,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039471,20311328,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039555,20311335,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039711,20311347,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721039903,20311363,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721040263,20311393,"1.3992119640611095e+22","1.6408587829011584e+22","3355.124"
1721040347,20311400,"1.3996467559516212e+22","1.641368664256239e+22","3355.124"
